user_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
290,0.5166666666666667,0.38333333333333336,0.1,0.13333333333333333,0.21666666666666667,0.25,0.03333333333333333,0.3333333333333333,0.15,0.0,0.05,0.05,0.0,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.4666666666666667,0.03333333333333333,0.0
295,0.39622641509433965,0.3113207547169811,0.0660377358490566,0.08490566037735849,0.3490566037735849,0.20754716981132076,0.0047169811320754715,0.41037735849056606,0.09433962264150944,0.0047169811320754715,0.0660377358490566,0.02358490566037736,0.04245283018867924,0.08490566037735849,0.1792452830188679,0.17452830188679244,0.3018867924528302,0.07075471698113207,0.009433962264150943
304,0.18811881188118812,0.22772277227722773,0.0594059405940594,0.04950495049504951,0.33663366336633666,0.19801980198019803,0.10891089108910891,0.504950495049505,0.04950495049504951,0.0,0.039603960396039604,0.04950495049504951,0.04950495049504951,0.09900990099009901,0.1485148514851485,0.18811881188118812,0.2079207920792079,0.06930693069306931,0.0
328,0.16993464052287582,0.43137254901960786,0.3333333333333333,0.3333333333333333,0.46405228758169936,0.08496732026143791,0.013071895424836602,0.3006535947712418,0.1895424836601307,0.006535947712418301,0.0392156862745098,0.05228758169934641,0.16993464052287582,0.032679738562091505,0.20261437908496732,0.11764705882352941,0.1111111111111111,0.0457516339869281,0.0784313725490196
363,0.18888888888888888,0.2611111111111111,0.2722222222222222,0.28888888888888886,0.37222222222222223,0.08888888888888889,0.005555555555555556,0.40555555555555556,0.14444444444444443,0.005555555555555556,0.05555555555555555,0.011111111111111112,0.29444444444444445,0.06111111111111111,0.18888888888888888,0.25,0.1388888888888889,0.027777777777777776,0.016666666666666666
373,0.08121827411167512,0.08629441624365482,0.01015228426395939,0.025380710659898477,0.6294416243654822,0.14720812182741116,0.02030456852791878,0.5126903553299492,0.08629441624365482,0.015228426395939087,0.03553299492385787,0.0,0.03553299492385787,0.050761421319796954,0.22842639593908629,0.08629441624365482,0.10152284263959391,0.05583756345177665,0.005076142131979695
412,0.24873096446700507,0.14213197969543148,0.05583756345177665,0.06091370558375635,0.45685279187817257,0.15228426395939088,0.0,0.4010152284263959,0.07614213197969544,0.0,0.07614213197969544,0.005076142131979695,0.02030456852791878,0.08121827411167512,0.27918781725888325,0.1065989847715736,0.27411167512690354,0.030456852791878174,0.0
452,0.12271973466003316,0.08374792703150911,0.012437810945273632,0.03150912106135987,0.3524046434494196,0.14013266998341625,0.03150912106135987,0.6119402985074627,0.03980099502487562,0.015754560530679935,0.03814262023217247,0.0008291873963515755,0.020729684908789386,0.07462686567164178,0.21641791044776118,0.0538971807628524,0.21227197346600332,0.05555555555555555,0.01824212271973466
458,0.47058823529411764,0.39705882352941174,0.07352941176470588,0.10294117647058823,0.25,0.20588235294117646,0.0,0.38235294117647056,0.14705882352941177,0.0,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.23529411764705882,0.3235294117647059,0.058823529411764705,0.029411764705882353
461,0.2827476038338658,0.20607028753993611,0.052715654952076675,0.0670926517571885,0.3769968051118211,0.16773162939297126,0.003194888178913738,0.426517571884984,0.09904153354632587,0.011182108626198083,0.10223642172523961,0.009584664536741214,0.04472843450479233,0.07667731629392971,0.22364217252396165,0.14057507987220447,0.2955271565495208,0.03354632587859425,0.020766773162939296
468,0.19035314384151594,0.19121447028423771,0.05512489233419466,0.08096468561584841,0.3832902670111972,0.14642549526270457,0.06718346253229975,0.47114556416882,0.09732988802756244,0.028423772609819122,0.04823428079242033,0.012919896640826873,0.05167958656330749,0.07751937984496124,0.18604651162790697,0.11541774332472007,0.19896640826873385,0.05857019810508183,0.02239448751076658
472,0.12048192771084337,0.13386880856760375,0.060240963855421686,0.07228915662650602,0.4444444444444444,0.15930388219544847,0.05220883534136546,0.5220883534136547,0.07362784471218206,0.028112449799196786,0.04819277108433735,0.00535475234270415,0.05622489959839357,0.06961178045515395,0.20883534136546184,0.07898259705488621,0.1646586345381526,0.049531459170013385,0.022757697456492636
480,0.35294117647058826,0.25882352941176473,0.06764705882352941,0.08235294117647059,0.3352941176470588,0.22941176470588234,0.011764705882352941,0.4294117647058823,0.1264705882352941,0.0058823529411764705,0.08529411764705883,0.061764705882352944,0.01764705882352941,0.15,0.16176470588235295,0.19117647058823528,0.4323529411764706,0.04411764705882353,0.011764705882352941
518,0.2279874213836478,0.22169811320754718,0.08490566037735849,0.19968553459119498,0.539308176100629,0.0959119496855346,0.0,0.2751572327044025,0.1430817610062893,0.0,0.10220125786163523,0.0031446540880503146,0.08647798742138364,0.0440251572327044,0.26572327044025157,0.12578616352201258,0.18238993710691823,0.015723270440251572,0.015723270440251572
534,0.3639705882352941,0.23161764705882354,0.04411764705882353,0.09558823529411764,0.3272058823529412,0.20588235294117646,0.0,0.44485294117647056,0.08088235294117647,0.003676470588235294,0.04044117647058824,0.007352941176470588,0.01838235294117647,0.11029411764705882,0.28308823529411764,0.08823529411764706,0.41544117647058826,0.04411764705882353,0.029411764705882353
546,0.25862068965517243,0.29310344827586204,0.10344827586206896,0.034482758620689655,0.5172413793103449,0.13793103448275862,0.017241379310344827,0.41379310344827586,0.10344827586206896,0.0,0.06896551724137931,0.017241379310344827,0.0,0.1206896551724138,0.1206896551724138,0.5,0.2413793103448276,0.034482758620689655,0.017241379310344827
557,0.06779661016949153,0.2542372881355932,0.2711864406779661,0.559322033898305,0.6610169491525424,0.01694915254237288,0.0,0.13559322033898305,0.2033898305084746,0.0,0.0,0.05084745762711865,0.1864406779661017,0.01694915254237288,0.22033898305084745,0.01694915254237288,0.03389830508474576,0.0,0.01694915254237288
561,0.41353383458646614,0.3533834586466165,0.09774436090225563,0.13909774436090225,0.46616541353383456,0.11654135338345864,0.011278195488721804,0.2932330827067669,0.21804511278195488,0.007518796992481203,0.04887218045112782,0.04887218045112782,0.09398496240601503,0.05639097744360902,0.19548872180451127,0.21428571428571427,0.22932330827067668,0.018796992481203006,0.018796992481203006
564,0.17608566329565734,0.15169541939321832,0.049970255800118976,0.11064842355740631,0.40630577037477694,0.10172516359309934,0.018441403926234383,0.40095181439619276,0.08447352766210589,0.009518143961927425,0.165377751338489,0.001784651992861392,0.04283164782867341,0.061867935752528254,0.1522903033908388,0.11600237953599048,0.20404521118381916,0.02676977989292088,0.013087447947650209
580,0.3112183353437877,0.2629674306393245,0.10132689987937274,0.09167671893848009,0.3968636911942099,0.15078407720144751,0.013268998793727383,0.3835946924004825,0.15681544028950542,0.012062726176115802,0.11097708082026538,0.027744270205066344,0.047044632086851626,0.06755126658624849,0.16887816646562123,0.19782870928829915,0.22677925211097708,0.04825090470446321,0.013268998793727383
582,0.16129032258064516,0.27419354838709675,0.20967741935483872,0.2903225806451613,0.4112903225806452,0.056451612903225805,0.0,0.3790322580645161,0.22580645161290322,0.0,0.04838709677419355,0.024193548387096774,0.4032258064516129,0.04032258064516129,0.3870967741935484,0.08064516129032258,0.0967741935483871,0.008064516129032258,0.008064516129032258
595,0.0958904109589041,0.2534246575342466,0.2808219178082192,0.410958904109589,0.3835616438356164,0.11643835616438356,0.0684931506849315,0.4383561643835616,0.1643835616438356,0.0273972602739726,0.0136986301369863,0.02054794520547945,0.1780821917808219,0.04794520547945205,0.19863013698630136,0.0410958904109589,0.1232876712328767,0.0273972602739726,0.0136986301369863
607,0.3880208333333333,0.3125,0.07291666666666667,0.12239583333333333,0.4661458333333333,0.1953125,0.0026041666666666665,0.2890625,0.14583333333333334,0.005208333333333333,0.049479166666666664,0.026041666666666668,0.046875,0.0546875,0.15104166666666666,0.19010416666666666,0.2838541666666667,0.028645833333333332,0.033854166666666664
608,0.20300751879699247,0.08646616541353383,0.015037593984962405,0.015037593984962405,0.2631578947368421,0.33458646616541354,0.018796992481203006,0.575187969924812,0.03007518796992481,0.041353383458646614,0.07894736842105263,0.0,0.011278195488721804,0.13909774436090225,0.13909774436090225,0.08270676691729323,0.36466165413533835,0.04887218045112782,0.02631578947368421
611,0.5483870967741935,0.3548387096774194,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.1935483870967742,0.0,0.3548387096774194,0.16129032258064516,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.22580645161290322,0.16129032258064516,0.5161290322580645,0.03225806451612903,0.0
654,0.3108348134991119,0.2895204262877442,0.07282415630550622,0.11190053285968028,0.4635879218472469,0.1438721136767318,0.010657193605683837,0.3623445825932504,0.13321492007104796,0.007104795737122558,0.07104795737122557,0.02664298401420959,0.05328596802841918,0.07282415630550622,0.1882770870337478,0.19715808170515098,0.2539964476021314,0.03019538188277087,0.017761989342806393
656,0.13043478260869565,0.16521739130434782,0.06956521739130435,0.0782608695652174,0.34782608695652173,0.10434782608695652,0.0,0.6,0.05217391304347826,0.017391304347826087,0.05217391304347826,0.0,0.05217391304347826,0.06956521739130435,0.22608695652173913,0.08695652173913043,0.1565217391304348,0.06956521739130435,0.008695652173913044
17,0.2116564417177914,0.1165644171779141,0.015337423312883436,0.015337423312883436,0.2085889570552147,0.3067484662576687,0.012269938650306749,0.549079754601227,0.06441717791411043,0.06748466257668712,0.13190184049079753,0.003067484662576687,0.015337423312883436,0.23006134969325154,0.16257668711656442,0.18098159509202455,0.4539877300613497,0.03987730061349693,0.012269938650306749
41,0.45251396648044695,0.33519553072625696,0.027932960893854747,0.07262569832402235,0.2011173184357542,0.0335195530726257,0.0,0.29608938547486036,0.10614525139664804,0.00558659217877095,0.12849162011173185,0.0111731843575419,0.10614525139664804,0.061452513966480445,0.08379888268156424,0.6145251396648045,0.2681564245810056,0.0223463687150838,0.00558659217877095
43,0.15151515151515152,0.1717171717171717,0.0707070707070707,0.13131313131313133,0.7171717171717171,0.050505050505050504,0.0,0.35353535353535354,0.09090909090909091,0.0,0.08080808080808081,0.0,0.06060606060606061,0.030303030303030304,0.24242424242424243,0.08080808080808081,0.1111111111111111,0.050505050505050504,0.010101010101010102
66,0.5,0.18181818181818182,0.0,0.0,0.13636363636363635,0.4318181818181818,0.0,0.4772727272727273,0.0,0.022727272727272728,0.11363636363636363,0.0,0.0,0.11363636363636363,0.13636363636363635,0.29545454545454547,0.5227272727272727,0.045454545454545456,0.0
75,0.3,0.25384615384615383,0.023076923076923078,0.05384615384615385,0.3230769230769231,0.13076923076923078,0.007692307692307693,0.3153846153846154,0.14615384615384616,0.0,0.1076923076923077,0.007692307692307693,0.023076923076923078,0.11538461538461539,0.14615384615384616,0.3076923076923077,0.3153846153846154,0.046153846153846156,0.038461538461538464
95,0.20446096654275092,0.10780669144981413,0.022304832713754646,0.01858736059479554,0.31226765799256506,0.08178438661710037,0.0,0.2899628252788104,0.06691449814126393,0.0037174721189591076,0.49070631970260226,0.0037174721189591076,0.022304832713754646,0.07063197026022305,0.13382899628252787,0.16356877323420074,0.3420074349442379,0.01486988847583643,0.011152416356877323
102,0.10655737704918032,0.09508196721311475,0.01639344262295082,0.03934426229508197,0.32786885245901637,0.1360655737704918,0.027868852459016394,0.6196721311475409,0.060655737704918035,0.02459016393442623,0.10819672131147541,0.003278688524590164,0.060655737704918035,0.08360655737704918,0.1721311475409836,0.05901639344262295,0.18360655737704917,0.07213114754098361,0.03114754098360656
118,0.3176470588235294,0.22941176470588234,0.01764705882352941,0.029411764705882353,0.19411764705882353,0.2411764705882353,0.0058823529411764705,0.4117647058823529,0.023529411764705882,0.052941176470588235,0.08235294117647059,0.0,0.0058823529411764705,0.15294117647058825,0.1,0.3764705882352941,0.47058823529411764,0.047058823529411764,0.011764705882352941
119,0.2847222222222222,0.234375,0.036458333333333336,0.08333333333333333,0.3350694444444444,0.1527777777777778,0.005208333333333333,0.4583333333333333,0.1284722222222222,0.010416666666666666,0.0920138888888889,0.005208333333333333,0.04861111111111111,0.07465277777777778,0.14583333333333334,0.17708333333333334,0.2638888888888889,0.06770833333333333,0.03819444444444445
155,0.5777777777777777,0.37777777777777777,0.022222222222222223,0.044444444444444446,0.24444444444444444,0.13333333333333333,0.0,0.3111111111111111,0.044444444444444446,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.08888888888888889,0.6888888888888889,0.35555555555555557,0.06666666666666667,0.044444444444444446
157,0.47440273037542663,0.27986348122866894,0.09215017064846416,0.05802047781569966,0.2935153583617747,0.20819112627986347,0.0034129692832764505,0.39590443686006827,0.11604095563139932,0.006825938566552901,0.14675767918088736,0.07508532423208192,0.013651877133105802,0.10580204778156997,0.09215017064846416,0.3242320819112628,0.37542662116040953,0.06484641638225255,0.0034129692832764505
165,0.3013698630136986,0.18493150684931506,0.05251141552511415,0.1004566210045662,0.4063926940639269,0.17579908675799086,0.0091324200913242,0.4063926940639269,0.1004566210045662,0.0,0.12557077625570776,0.01141552511415525,0.03424657534246575,0.08904109589041095,0.1552511415525114,0.1415525114155251,0.3127853881278539,0.02511415525114155,0.00684931506849315
167,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.23809523809523808,0.38095238095238093,0.09523809523809523,0.0,0.23809523809523808,0.09523809523809523,0.0,0.14285714285714285,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.7142857142857143,0.2857142857142857,0.0,0.0
199,0.43535620052770446,0.22691292875989447,0.0316622691292876,0.010554089709762533,0.2559366754617414,0.22163588390501318,0.023746701846965697,0.37467018469656993,0.08443271767810026,0.010554089709762533,0.17678100263852242,0.05013192612137203,0.013192612137203167,0.10554089709762533,0.0633245382585752,0.36675461741424803,0.44063324538258575,0.044854881266490766,0.018469656992084433
214,0.3229166666666667,0.22395833333333334,0.041666666666666664,0.057291666666666664,0.21354166666666666,0.21875,0.015625,0.484375,0.0625,0.020833333333333332,0.057291666666666664,0.010416666666666666,0.0625,0.109375,0.15104166666666666,0.21875,0.3333333333333333,0.07291666666666667,0.005208333333333333
299,0.0972644376899696,0.0729483282674772,0.00911854103343465,0.00911854103343465,0.3130699088145897,0.19756838905775076,0.04559270516717325,0.6200607902735562,0.1033434650455927,0.03343465045592705,0.16717325227963525,0.00911854103343465,0.03343465045592705,0.09422492401215805,0.1276595744680851,0.09422492401215805,0.20972644376899696,0.03343465045592705,0.02735562310030395
303,0.17,0.195,0.055,0.105,0.445,0.18,0.015,0.49,0.17,0.0,0.055,0.025,0.075,0.07,0.265,0.145,0.18,0.055,0.015
306,0.14655172413793102,0.11379310344827587,0.022413793103448276,0.05344827586206897,0.44482758620689655,0.10689655172413794,0.005172413793103448,0.5051724137931034,0.07241379310344828,0.008620689655172414,0.05517241379310345,0.008620689655172414,0.07241379310344828,0.06724137931034482,0.2913793103448276,0.07586206896551724,0.2120689655172414,0.02413793103448276,0.01206896551724138
310,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.16666666666666666,0.0,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.05555555555555555,0.4444444444444444,0.2222222222222222,0.0,0.0
346,0.5472972972972973,0.40878378378378377,0.06418918918918919,0.0945945945945946,0.40540540540540543,0.11148648648648649,0.0,0.19594594594594594,0.25,0.0033783783783783786,0.125,0.013513513513513514,0.02364864864864865,0.05405405405405406,0.08783783783783784,0.40202702702702703,0.24662162162162163,0.02027027027027027,0.02027027027027027
355,0.4620938628158845,0.3140794223826715,0.05054151624548736,0.05776173285198556,0.22743682310469315,0.148014440433213,0.007220216606498195,0.3104693140794224,0.15162454873646208,0.0036101083032490976,0.23826714801444043,0.032490974729241874,0.036101083032490974,0.11913357400722022,0.08664259927797834,0.296028880866426,0.4043321299638989,0.05415162454873646,0.007220216606498195
380,0.29916317991631797,0.1799163179916318,0.04288702928870293,0.06171548117154812,0.4435146443514644,0.16736401673640167,0.02301255230125523,0.4456066945606695,0.09728033472803348,0.0041841004184100415,0.07112970711297072,0.03765690376569038,0.02301255230125523,0.06694560669456066,0.1579497907949791,0.19351464435146443,0.29811715481171547,0.049163179916317995,0.011506276150627616
395,0.5,0.45,0.0,0.05,0.2,0.15,0.0,0.45,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.75,0.4,0.05,0.0
401,0.46875,0.390625,0.03125,0.046875,0.28125,0.03125,0.0,0.234375,0.0625,0.0,0.265625,0.0,0.015625,0.015625,0.0625,0.703125,0.3125,0.03125,0.015625
463,0.2857142857142857,0.20506912442396313,0.03225806451612903,0.05069124423963134,0.347926267281106,0.1497695852534562,0.0,0.49078341013824883,0.08986175115207373,0.0069124423963133645,0.07603686635944701,0.004608294930875576,0.03225806451612903,0.09216589861751152,0.27419354838709675,0.19815668202764977,0.2903225806451613,0.059907834101382486,0.013824884792626729
482,0.18867924528301888,0.05660377358490566,0.0,0.0,0.2641509433962264,0.03773584905660377,0.0,0.11320754716981132,0.09433962264150944,0.0,0.8490566037735849,0.0,0.0,0.05660377358490566,0.03773584905660377,0.22641509433962265,0.32075471698113206,0.0,0.0
533,0.273972602739726,0.2191780821917808,0.0,0.0273972602739726,0.2054794520547945,0.11643835616438356,0.0,0.6232876712328768,0.04794520547945205,0.0,0.0684931506849315,0.00684931506849315,0.02054794520547945,0.03424657534246575,0.1643835616438356,0.4246575342465753,0.2054794520547945,0.0684931506849315,0.0273972602739726
544,0.2987551867219917,0.16597510373443983,0.004149377593360996,0.0,0.21991701244813278,0.18672199170124482,0.04564315352697095,0.6431535269709544,0.03319502074688797,0.0,0.04564315352697095,0.06639004149377593,0.008298755186721992,0.04979253112033195,0.0995850622406639,0.22406639004149378,0.2863070539419087,0.14522821576763487,0.012448132780082987
547,0.07903300790330078,0.07484890748489074,0.019525801952580194,0.040446304044630406,0.33751743375174337,0.14690841469084148,0.05764760576476058,0.6266852626685263,0.04881450488145049,0.04184100418410042,0.04788470478847048,0.008368200836820083,0.07624360762436076,0.07670850767085077,0.2384937238493724,0.05113900511390051,0.17154811715481172,0.03207810320781032,0.01813110181311018
560,0.37777777777777777,0.35555555555555557,0.13333333333333333,0.2111111111111111,0.32222222222222224,0.15555555555555556,0.0,0.3333333333333333,0.07777777777777778,0.0,0.17777777777777778,0.022222222222222223,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.03333333333333333,0.011111111111111112
599,0.16279069767441862,0.23255813953488372,0.046511627906976744,0.11627906976744186,0.6569767441860465,0.05232558139534884,0.011627906976744186,0.3488372093023256,0.18604651162790697,0.0,0.005813953488372093,0.09883720930232558,0.06395348837209303,0.05232558139534884,0.45348837209302323,0.10465116279069768,0.09302325581395349,0.01744186046511628,0.0
606,0.14814814814814814,0.2037037037037037,0.1111111111111111,0.07407407407407407,0.4444444444444444,0.2962962962962963,0.0,0.5925925925925926,0.12962962962962962,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.09259259259259259,0.2962962962962963,0.0,0.0
624,0.3427290198590647,0.23062139654067906,0.05124919923126201,0.07687379884689302,0.5285073670723895,0.1697629724535554,0.011531069827033953,0.3068545803971813,0.0903267136450993,0.0019218449711723255,0.03971812940422806,0.05445227418321589,0.03587443946188341,0.05060858424087124,0.13196668802049968,0.1627162075592569,0.23574631646380526,0.03074951953875721,0.028827674567584883
626,0.2518518518518518,0.16296296296296298,0.06666666666666667,0.06666666666666667,0.3925925925925926,0.11851851851851852,0.0,0.35555555555555557,0.05925925925925926,0.007407407407407408,0.21481481481481482,0.0,0.014814814814814815,0.1037037037037037,0.1111111111111111,0.14074074074074075,0.362962962962963,0.014814814814814815,0.007407407407407408
30,0.17271727172717272,0.11441144114411442,0.0231023102310231,0.05500550055005501,0.35203520352035206,0.17491749174917492,0.007700770077007701,0.5445544554455446,0.0627062706270627,0.0121012101210121,0.0627062706270627,0.0033003300330033004,0.041804180418041806,0.08690869086908691,0.1848184818481848,0.0858085808580858,0.26952695269526955,0.0407040704070407,0.0242024202420242
56,0.20985010706638116,0.1777301927194861,0.06209850107066381,0.09207708779443255,0.4518201284796574,0.1670235546038544,0.03640256959314775,0.5032119914346895,0.10920770877944326,0.014989293361884369,0.023554603854389723,0.04068522483940043,0.042826552462526764,0.057815845824411134,0.16916488222698073,0.09635974304068523,0.17130620985010706,0.032119914346895075,0.02569593147751606
76,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.05555555555555555,0.0,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.2222222222222222,0.05555555555555555,0.16666666666666666
77,0.43109540636042404,0.36395759717314485,0.12367491166077739,0.127208480565371,0.3674911660777385,0.13074204946996468,0.01060070671378092,0.2508833922261484,0.1978798586572438,0.0035335689045936395,0.07773851590106007,0.028268551236749116,0.06007067137809187,0.03180212014134275,0.11307420494699646,0.3321554770318021,0.2756183745583039,0.0353356890459364,0.014134275618374558
83,0.1527777777777778,0.125,0.034722222222222224,0.05555555555555555,0.6527777777777778,0.1736111111111111,0.006944444444444444,0.3819444444444444,0.0763888888888889,0.0,0.034722222222222224,0.006944444444444444,0.034722222222222224,0.08333333333333333,0.24305555555555555,0.09722222222222222,0.1527777777777778,0.10416666666666667,0.020833333333333332
120,0.3064516129032258,0.1693548387096774,0.024193548387096774,0.04032258064516129,0.4435483870967742,0.1774193548387097,0.008064516129032258,0.3548387096774194,0.08064516129032258,0.016129032258064516,0.08870967741935484,0.008064516129032258,0.0,0.1532258064516129,0.16129032258064516,0.18548387096774194,0.3870967741935484,0.03225806451612903,0.008064516129032258
