,userId,movieId,rating,timestamp
440,6,4975,1.5,1109258226
441,6,173,2.0,1109258228
442,6,2528,3.0,1109258245
443,7,1,3.0,851866703
444,7,780,3.0,851866703
445,7,141,4.0,851866704
446,7,736,1.0,851866704
447,7,112,4.0,851866720
448,7,104,3.0,851866744
449,7,708,3.0,851866744
450,7,786,2.0,851866744
451,7,1073,3.0,851866744
452,7,737,1.0,851866763
453,7,724,2.0,851866784
454,7,671,4.0,851866806
455,7,40,4.0,851866901
456,7,1353,3.0,851866935
457,7,1405,5.0,851866978
458,7,21,3.0,851867289
459,7,1080,4.0,851867289
460,7,1136,4.0,851867289
461,7,1197,3.0,851867289
462,7,1079,4.0,851867320
463,7,1291,3.0,851867320
464,7,333,3.0,851867345
465,7,1220,4.0,851867379
466,7,1288,4.0,851867401
467,7,1307,3.0,851867401
468,7,357,3.0,851867436
469,7,1270,3.0,851867436
470,7,1278,3.0,851867436
471,7,1125,3.0,851867553
472,7,345,3.0,851867621
473,7,500,3.0,851867669
474,7,539,3.0,851867688
475,7,1394,3.0,851867688
476,7,367,3.0,851867790
477,7,34,4.0,851867861
478,7,355,3.0,851867941
479,7,551,4.0,851868019
480,7,720,5.0,851868019
481,7,1148,5.0,851868019
482,7,364,3.0,851868020
483,7,594,4.0,851868020
484,7,745,5.0,851868020
485,7,588,4.0,851868044
486,7,595,3.0,851868044
487,7,1223,5.0,851868044
488,7,610,3.0,851868074
489,7,590,4.0,851868186
490,7,318,5.0,851868187
491,7,110,5.0,851868188
492,7,272,3.0,851868188
493,7,356,3.0,851868188
494,7,151,4.0,851868206
495,7,534,4.0,851868246
496,7,1225,5.0,851868246
497,7,924,4.0,851868289
498,7,1242,5.0,851868289
499,7,1097,3.0,851868308
500,7,1231,4.0,851868321
501,7,1287,4.0,851868332
502,7,1298,3.0,851868471
503,7,1302,4.0,851868471
504,7,329,3.0,851868524
505,7,198,2.0,851868704
506,7,207,3.0,851868705
507,7,31,3.0,851868750
508,7,592,3.0,851868863
509,7,1196,5.0,851869034
510,7,1210,5.0,851869034
511,7,10,3.0,851869035
512,7,541,4.0,851869035
513,7,1198,5.0,851869035
514,7,1374,4.0,851869035
515,7,260,5.0,851869062
516,7,1240,4.0,851869062
517,7,1376,3.0,851869062
518,7,1275,4.0,851869080
519,7,1036,3.0,851869102
520,7,1372,3.0,851869102
521,7,1129,3.0,851869103
522,8,2353,3.5,1154389340
523,8,520,3.5,1154389356
524,8,1625,5.0,1154389385
525,8,543,5.0,1154389386
526,8,1552,3.0,1154389408
527,8,282,2.0,1154389420
528,8,805,3.5,1154389432
529,8,4995,3.5,1154389449
530,8,2100,3.0,1154389460
531,8,6377,4.0,1154389474
532,8,3948,4.0,1154389482
533,8,1674,4.0,1154389491
534,8,1876,3.5,1154389528
535,8,2770,2.5,1154389541
536,8,5378,3.5,1154389552
537,8,45,2.5,1154389572
538,8,527,5.0,1154400170
539,8,50,5.0,1154400173
540,8,858,5.0,1154400181
541,8,6378,3.0,1154400191
542,8,3916,3.5,1154400198
543,8,5064,5.0,1154400236
544,8,4019,3.5,1154400245
545,8,6879,3.0,1154400253
546,8,33493,4.5,1154400263
547,8,3147,4.5,1154400266
548,8,628,4.0,1154400284
549,8,7143,3.5,1154400294
550,8,1754,3.0,1154400308
551,8,1393,3.0,1154400324
552,8,4448,2.5,1154400334
553,8,2797,3.5,1154400340
554,8,2423,3.5,1154400351
555,8,524,2.0,1154400357
556,8,2841,3.0,1154400360
557,8,4963,4.5,1154400383
558,8,356,4.0,1154400390
559,8,4896,3.5,1154400398
560,8,5630,4.0,1154400407
561,8,2302,4.5,1154400414
562,8,34162,3.5,1154400423
563,8,3578,5.0,1154400441
564,8,5989,3.5,1154400444
565,8,5445,4.5,1154400449
566,8,1777,5.0,1154400458
567,8,1302,3.5,1154400465
568,8,8533,2.5,1154400471
569,8,457,4.5,1154400475
570,8,318,5.0,1154464714
571,8,2762,4.5,1154464717
572,8,1291,4.0,1154464720
573,8,33794,4.5,1154464726
574,8,1198,4.0,1154464730
575,8,2194,4.5,1154464735
576,8,2571,5.0,1154464738
577,8,1270,4.0,1154464747
578,8,7153,4.0,1154464753
579,8,5464,4.0,1154464756
580,8,5952,4.0,1154464762
581,8,1210,4.0,1154464769
582,8,4886,3.5,1154464808
583,8,1259,4.0,1154464811
584,8,4993,3.5,1154464819
585,8,260,3.5,1154464829
586,8,593,4.5,1154464833
587,8,47,5.0,1154464836
588,8,1196,3.5,1154464841
589,8,2324,4.0,1154464850
590,8,589,4.0,1154464853
591,8,8784,4.5,1154464868
592,8,4011,4.5,1154464873
593,8,1197,4.0,1154464887
594,8,2502,5.0,1154464889
595,8,6870,4.0,1154464895
596,8,2959,4.0,1154464901
597,8,4226,5.0,1154464905
598,8,4262,4.0,1154464915
599,8,2716,3.5,1154464944
600,8,2858,4.5,1154464950
601,8,1617,3.5,1154464990
602,8,7438,4.0,1154464994
603,8,2139,3.0,1154465222
604,8,1265,3.0,1154465230
605,8,1500,4.0,1154465235
606,8,32587,3.5,1154465243
607,8,4034,4.5,1154465279
608,8,1387,4.0,1154465285
609,8,6874,5.0,1154465296
610,8,7361,4.0,1154465367
611,8,4973,4.0,1154465373
612,8,296,4.0,1154465380
613,8,5669,3.0,1154465385
614,8,1225,4.0,1154465394
615,8,5650,4.0,1154465399
616,8,32,5.0,1154465405
617,8,8873,4.0,1154465499
618,8,3996,4.0,1154465526
619,8,8874,3.0,1154465548
620,8,1258,4.0,1154465555
621,8,2791,4.5,1154465558
622,8,1219,4.0,1154465573
623,8,43871,3.0,1154473014
624,8,44004,3.0,1154473017
625,8,43556,3.5,1154473022
626,9,2762,4.0,938627748
627,9,17,4.0,938628337
628,9,534,5.0,938628337
629,9,733,2.0,938628337
630,9,1358,4.0,938628450
631,9,2571,5.0,938628450
632,9,515,4.0,938628577
633,9,2396,4.0,938628577
634,9,26,3.0,938628655
635,9,1357,4.0,938628655
636,9,1411,3.0,938628655
637,9,1682,5.0,938628690
638,9,497,4.0,938628777
639,9,1541,2.0,938628777
640,9,2273,3.0,938628777
641,9,527,5.0,938628843
642,9,593,4.0,938628843
643,9,608,5.0,938628843
644,9,2302,4.0,938628843
645,9,2628,3.0,938628843
646,9,47,3.0,938628897
647,9,2278,4.0,938628897
648,9,318,4.0,938628966
649,9,1704,4.0,938628966
650,9,1784,5.0,938628966
651,9,2501,4.0,938628966
652,9,2249,4.0,938629053
653,9,2268,3.0,938629053
654,9,1680,4.0,938629054
655,9,36,5.0,938629110
656,9,1,4.0,938629179
657,9,1059,5.0,938629250
658,9,2294,2.0,938629250
659,9,1584,4.0,938629341
660,9,2028,4.0,938629341
661,9,2291,4.0,938629341
662,9,2539,2.0,938629341
663,9,1177,3.0,938629470
664,9,1721,3.0,938629470
665,9,2125,4.0,938629522
666,10,2890,4.0,942765978
667,10,2841,4.0,942766029
668,10,3005,3.0,942766059
669,10,2826,5.0,942766109
670,10,2881,3.0,942766164
671,10,2840,3.0,942766213
672,10,2907,2.0,942766213
673,10,2827,3.0,942766251
674,10,2995,2.0,942766251
675,10,50,5.0,942766420
676,10,1089,3.0,942766420
677,10,1358,5.0,942766420
678,10,1423,4.0,942766420
679,10,1704,4.0,942766472
680,10,1719,5.0,942766472
681,10,2108,3.0,942766472
682,10,318,4.0,942766515
683,10,1923,5.0,942766515
684,10,2571,5.0,942766515
685,10,344,3.0,942766603
686,10,345,4.0,942766603
687,10,1690,3.0,942766679
688,10,1459,3.0,942766725
689,10,152,4.0,942766793
690,10,1499,3.0,942766845
691,10,1887,2.0,942766845
692,10,2539,4.0,942766845
693,10,735,4.0,942766974
694,10,2344,5.0,942766991
695,10,1611,5.0,942767029
696,10,2926,5.0,942767121
697,10,1036,3.0,942767258
698,10,1196,4.0,942767258
699,10,1197,4.0,942767258
700,10,1198,4.0,942767258
701,10,1200,4.0,942767258
702,10,1210,4.0,942767258
703,10,1240,4.0,942767258
704,10,1291,4.0,942767258
705,10,592,3.0,942767328
706,10,1101,2.0,942767328
707,11,70,1.0,1391656827
708,11,785,3.5,1391656845
709,11,1918,3.0,1391657062
710,11,3424,3.0,1391657112
711,11,169,3.0,1391657297
712,11,2042,3.5,1391657376
713,11,58295,4.5,1391657459
714,11,2596,4.5,1391657543
715,11,126,4.0,1391657561
716,11,51084,4.0,1391657605
717,11,97938,4.0,1391657610
718,11,71211,3.5,1391657720
719,11,106487,5.0,1391657798
720,11,6598,5.0,1391657861
721,11,96861,4.0,1391657924
722,11,79132,4.0,1391658115
723,11,91529,4.5,1391658125
724,11,80906,3.0,1391658137
725,11,77455,4.5,1391658141
726,11,104841,5.0,1391658157
727,11,96079,4.0,1391658186
728,11,81158,4.0,1391658210
729,11,81562,3.5,1391658218
730,11,91548,4.0,1391658270
731,11,91500,4.5,1391658311
732,11,88129,4.0,1391658385
733,11,80489,4.5,1391658399
734,11,296,5.0,1391658423
735,11,1201,5.0,1391658440
736,11,48516,5.0,1391658450
737,11,778,4.5,1391658505
738,11,50,5.0,1391658537
739,11,923,5.0,1391658556
740,11,26614,5.0,1391658574
741,12,1197,1.0,955407153
742,12,1220,5.0,955407153
743,12,1295,1.0,955407153
744,12,2259,2.0,955407153
745,12,3474,4.0,955407153
746,12,3879,5.0,968044949
747,12,3885,3.0,968044949
748,12,3886,2.0,968044949
749,12,3869,2.0,968044981
750,12,3871,2.0,968044981
751,12,3873,3.0,968044981
752,12,3861,3.0,968045015
753,12,3863,5.0,968045015
754,12,3864,3.0,968045015
755,12,3865,5.0,968045015
756,12,3841,2.0,968045074
757,12,3844,1.0,968045074
758,12,3829,2.0,968045106
759,12,3831,4.0,968045106
760,12,3825,5.0,968045142
761,12,3827,2.0,968045142
762,12,3809,3.0,968045172
763,12,6184,4.0,968045173
764,12,3799,1.0,968045198
765,12,3801,3.0,968045198
766,12,3791,1.0,968045232
767,12,3793,5.0,968045232
768,12,3794,3.0,968045232
769,12,3798,4.0,968045232
770,12,608,2.0,968045353
771,12,1215,5.0,968045353
772,12,1230,2.0,968045354
773,12,1235,5.0,968045354
774,12,3179,2.0,968045354
775,12,3148,1.0,968045379
776,12,3408,4.0,968045379
777,12,529,1.0,968045407
778,12,2959,4.0,968045407
779,12,538,3.0,968045438
780,12,1639,2.0,968045438
781,12,1374,1.0,968045475
782,12,1387,4.0,968045475
783,12,2355,2.0,968045475
784,12,2529,1.0,968045475
785,12,1028,1.0,968045500
786,12,1077,3.0,968045500
787,12,1732,3.0,968045529
788,12,3298,4.0,968045529
789,12,1032,2.0,968045561
790,12,253,3.0,968045587
791,12,3770,3.0,968045619
792,12,3780,2.0,968045619
793,12,3176,3.0,968045649
794,12,736,4.0,968045680
795,13,3255,3.5,1331379342
796,13,277,4.0,1331379348
797,13,914,4.0,1331379366
798,13,1918,3.0,1331379386
799,13,2761,4.0,1331379470
800,13,362,4.5,1331379479
801,13,531,4.0,1331379483
802,13,524,3.5,1331379485
803,13,2908,3.0,1331379494
804,13,4310,4.5,1331379506
805,13,1027,3.0,1331379520
806,13,4718,3.5,1331379530
807,13,3624,3.0,1331379574
808,13,4321,2.5,1331379589
809,13,3396,3.5,1331379599
810,13,69757,4.0,1331379748
811,13,2572,3.5,1331379777
812,13,93363,3.0,1331379985
813,13,356,5.0,1331380018
814,13,480,3.0,1331380025
815,13,318,4.5,1331380029
816,13,110,4.0,1331380038
817,13,1,5.0,1331380058
818,13,590,4.0,1331380062
819,13,4878,4.5,1331380145
820,13,7361,4.0,1331380159
821,13,7502,4.5,1331380306
822,13,81834,4.5,1331380387
823,13,88125,4.5,1331380390
824,13,4306,4.0,1331380721
825,13,78499,4.0,1331380725
826,13,2804,3.0,1331380731
827,13,6377,4.5,1331380734
828,13,3114,3.0,1331380738
829,13,2355,4.0,1331380741
830,13,1961,4.0,1331380745
831,13,3147,4.0,1331380752
832,13,2918,3.0,1331380761
833,13,2762,3.0,1331380765
834,13,54286,3.5,1331380782
835,13,5989,4.0,1331380785
836,13,1259,4.0,1331380814
837,13,64614,4.5,1331380830
838,13,4886,3.5,1331380834
839,13,1265,2.5,1331380845
840,13,587,3.0,1331380851
841,13,919,3.5,1331380871
842,14,1721,3.0,976243912
843,14,2628,3.0,976243933
844,14,594,1.0,976243997
845,14,1196,4.0,976243997
846,14,3354,3.0,976243997
847,14,3986,3.0,976244107
848,14,2683,2.0,976244131
849,14,2038,3.0,976244179
850,14,2355,2.0,976244179
851,14,3751,4.0,976244205
852,14,2861,2.0,976244287
853,14,2716,3.0,976244313
854,14,3175,5.0,976244313
855,14,3988,4.0,976244343
856,14,2720,2.0,976244367
857,14,3623,3.0,976244423
858,14,2394,3.0,976244471
859,14,2724,3.0,976244524
860,15,527,4.0,997937239
861,15,1079,4.0,997937239
862,15,3390,1.0,997937239
863,15,2150,3.0,997937311
864,15,2360,2.0,997937311
865,15,2378,3.0,997937311
866,15,3101,4.0,997937311
867,15,4344,2.0,997937334
868,15,4446,4.0,997937334
869,15,4381,2.0,997937346
870,15,4638,1.0,997937346
871,15,4643,3.0,997937346
872,15,4310,3.0,997937366
873,15,4369,3.0,997937366
874,15,4700,2.0,997937366
875,15,4701,3.0,997937366
876,15,4367,1.0,997937374
877,15,4386,1.0,997937384
878,15,3949,5.0,997937413
879,15,3983,5.0,997937413
880,15,3996,5.0,997937413
881,15,4017,4.0,997937413
882,15,4022,3.0,997937413
883,15,4034,4.0,997937413
884,15,3911,2.0,997937427
885,15,4021,3.0,997937427
886,15,4036,1.0,997937427
887,15,3994,4.0,997937442
888,15,4015,5.0,997937442
889,15,4020,3.0,997937442
890,15,4023,2.0,997937442
891,15,4052,1.0,997937442
892,15,4056,5.0,997937442
893,15,3969,1.0,997937459
894,15,3999,3.0,997937459
895,15,4030,2.0,997937459
896,15,4158,2.0,997937459
897,15,4713,4.0,997937494
898,15,4678,4.0,997937519
899,15,4679,3.0,997937519
900,15,4675,2.0,997937530
901,15,4666,1.0,997937539
902,15,4658,2.0,997937544
903,15,4654,1.0,997937551
904,15,4621,3.0,997937575
905,15,4623,4.0,997937575
906,15,4011,1.0,997937606
907,15,4027,3.0,997937606
908,15,3998,1.0,997937614
909,15,3569,4.0,997937682
910,15,4226,5.0,997937682
911,15,3747,2.0,997937700
912,15,3783,2.0,997937700
913,15,3897,3.0,997937700
914,15,3915,5.0,997937700
915,15,3989,3.0,997937700
916,15,4144,4.0,997937700
917,15,4235,4.0,997937713
918,15,4246,2.0,997937713
919,15,3182,2.0,997937726
920,15,3751,1.0,997937726
921,15,3823,2.0,997937726
922,15,3328,4.0,997937748
