user_id,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
39,0.18181818181818182,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.4727272727272727,0.12727272727272726,0.0,0.2909090909090909,0.0,0.01818181818181818,0.07272727272727272,0.0,0.03636363636363636,0.14545454545454545,0.10909090909090909,0.18181818181818182,0.01818181818181818,0.0
40,0.46511627906976744,0.6976744186046512,0.011627906976744186,0.11627906976744186,0.1744186046511628,0.023255813953488372,0.0,0.2441860465116279,0.10465116279069768,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.13953488372093023,0.2441860465116279,0.11627906976744186,0.36046511627906974,0.023255813953488372
41,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0
42,0.5942028985507246,0.3188405797101449,0.01932367149758454,0.05314009661835749,0.16908212560386474,0.0821256038647343,0.0,0.18357487922705315,0.1111111111111111,0.004830917874396135,0.05314009661835749,0.00966183574879227,0.024154589371980676,0.0821256038647343,0.5797101449275363,0.27053140096618356,0.05314009661835749,0.01932367149758454
43,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.6666666666666666,0.047619047619047616,0.0,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,0.3333333333333333,0.0,0.14285714285714285,0.047619047619047616,0.0
44,0.3179190751445087,0.37572254335260113,0.10404624277456648,0.19653179190751446,0.36416184971098264,0.046242774566473986,0.0,0.15028901734104047,0.14450867052023122,0.011560693641618497,0.12716763005780346,0.09248554913294797,0.03468208092485549,0.10404624277456648,0.2543352601156069,0.1791907514450867,0.03468208092485549,0.011560693641618497
45,0.04868913857677903,0.06367041198501873,0.0299625468164794,0.056179775280898875,0.7677902621722846,0.011235955056179775,0.0,0.29213483146067415,0.02247191011235955,0.0,0.011235955056179775,0.056179775280898875,0.0149812734082397,0.5468164794007491,0.0449438202247191,0.0449438202247191,0.026217228464419477,0.02247191011235955
46,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.8888888888888888,0.0,0.08333333333333333,0.0,0.027777777777777776,0.2222222222222222,0.0,0.0
47,0.15789473684210525,0.05263157894736842,0.0,0.0,0.10526315789473684,0.2631578947368421,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.15789473684210525,0.10526315789473684,0.0
48,0.3475836431226766,0.20817843866171004,0.07063197026022305,0.15613382899628253,0.36059479553903345,0.048327137546468404,0.0037174721189591076,0.26765799256505574,0.06505576208178439,0.007434944237918215,0.03345724907063197,0.06505576208178439,0.04275092936802974,0.14869888475836432,0.1654275092936803,0.16356877323420074,0.09665427509293681,0.04460966542750929
49,0.6597938144329897,0.26804123711340205,0.24742268041237114,0.1958762886597938,0.14432989690721648,0.09278350515463918,0.010309278350515464,0.14432989690721648,0.030927835051546393,0.010309278350515464,0.041237113402061855,0.08247422680412371,0.010309278350515464,0.09278350515463918,0.26804123711340205,0.28865979381443296,0.09278350515463918,0.0
50,0.18421052631578946,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.3157894736842105,0.05263157894736842,0.0,0.42105263157894735,0.0,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.15789473684210525,0.07894736842105263,0.18421052631578946,0.02631578947368421,0.02631578947368421
51,0.05555555555555555,0.0,0.1388888888888889,0.16666666666666666,0.6111111111111112,0.027777777777777776,0.0,0.3333333333333333,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.08333333333333333,0.16666666666666666,0.0,0.0
52,0.8873239436619719,0.19718309859154928,0.0,0.0,0.15492957746478872,0.11267605633802817,0.0,0.28169014084507044,0.014084507042253521,0.0,0.056338028169014086,0.0,0.056338028169014086,0.11267605633802817,0.15492957746478872,0.4647887323943662,0.09859154929577464,0.04225352112676056
53,0.24227642276422764,0.13821138211382114,0.055284552845528454,0.09268292682926829,0.24065040650406505,0.08617886178861789,0.0,0.367479674796748,0.06829268292682927,0.016260162601626018,0.14146341463414633,0.07317073170731707,0.056910569105691054,0.13821138211382114,0.22113821138211381,0.25203252032520324,0.05853658536585366,0.016260162601626018
54,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0,0.2777777777777778,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.1111111111111111
55,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.045454545454545456
56,0.13333333333333333,0.0,0.08333333333333333,0.1,0.3333333333333333,0.18333333333333332,0.016666666666666666,0.5333333333333333,0.0,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.11666666666666667,0.016666666666666666,0.25,0.15,0.0
57,0.2807017543859649,0.14035087719298245,0.08771929824561403,0.12280701754385964,0.3684210526315789,0.10526315789473684,0.0,0.24561403508771928,0.0,0.0,0.14035087719298245,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.12280701754385964,0.17543859649122806,0.03508771929824561,0.0
58,0.366412213740458,0.178117048346056,0.05343511450381679,0.07633587786259542,0.27989821882951654,0.06870229007633588,0.005089058524173028,0.3384223918575064,0.043256997455470736,0.01272264631043257,0.089058524173028,0.03816793893129771,0.043256997455470736,0.10941475826972011,0.27735368956743,0.17557251908396945,0.089058524173028,0.015267175572519083
59,0.07853403141361257,0.06282722513089005,0.015706806282722512,0.03664921465968586,0.24607329842931938,0.04712041884816754,0.0,0.5497382198952879,0.010471204188481676,0.041884816753926704,0.020942408376963352,0.15706806282722513,0.041884816753926704,0.31413612565445026,0.07329842931937172,0.08900523560209424,0.13089005235602094,0.02617801047120419
60,0.3333333333333333,0.4444444444444444,0.031746031746031744,0.12698412698412698,0.4126984126984127,0.09523809523809523,0.0,0.15873015873015872,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.0,0.2222222222222222,0.1746031746031746,0.19047619047619047,0.25396825396825395,0.06349206349206349,0.031746031746031744
61,0.46875,0.125,0.03125,0.03125,0.34375,0.0625,0.0,0.15625,0.03125,0.0,0.09375,0.0,0.03125,0.0625,0.15625,0.25,0.03125,0.0
62,0.18080357142857142,0.09598214285714286,0.013392857142857142,0.022321428571428572,0.3236607142857143,0.08928571428571429,0.006696428571428571,0.5,0.024553571428571428,0.03571428571428571,0.029017857142857144,0.026785714285714284,0.05803571428571429,0.19196428571428573,0.11383928571428571,0.171875,0.060267857142857144,0.020089285714285716
63,0.17045454545454544,0.03409090909090909,0.056818181818181816,0.045454545454545456,0.4431818181818182,0.056818181818181816,0.011363636363636364,0.3522727272727273,0.0,0.011363636363636364,0.125,0.0,0.022727272727272728,0.09090909090909091,0.10227272727272728,0.25,0.03409090909090909,0.0
64,0.5833333333333334,0.2916666666666667,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.2916666666666667,0.125,0.0
65,0.49074074074074076,0.28703703703703703,0.046296296296296294,0.07407407407407407,0.2962962962962963,0.07407407407407407,0.009259259259259259,0.35185185185185186,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.037037037037037035,0.018518518518518517,0.1388888888888889,0.14814814814814814,0.25925925925925924,0.08333333333333333,0.0
66,0.30434782608695654,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.391304347826087,0.0,0.0,0.391304347826087,0.043478260869565216,0.0,0.043478260869565216,0.17391304347826086,0.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.30434782608695654,0.0
67,0.05263157894736842,0.03508771929824561,0.0,0.0,0.21052631578947367,0.12280701754385964,0.0,0.8245614035087719,0.0,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.0,0.15789473684210525,0.03508771929824561,0.10526315789473684,0.15789473684210525,0.017543859649122806
68,0.109375,0.046875,0.078125,0.09375,0.703125,0.0625,0.015625,0.3125,0.015625,0.0,0.03125,0.078125,0.015625,0.21875,0.03125,0.046875,0.03125,0.078125
69,0.08620689655172414,0.034482758620689655,0.0,0.0,0.15517241379310345,0.06896551724137931,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.22413793103448276,0.05172413793103448,0.08620689655172414,0.1206896551724138,0.0
70,0.1875,0.0625,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0625,0.0,0.3333333333333333,0.020833333333333332,0.0,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.10416666666666667,0.20833333333333334,0.041666666666666664,0.0
71,0.34615384615384615,0.23076923076923078,0.0,0.0,0.2692307692307692,0.11538461538461539,0.0,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.23076923076923078,0.038461538461538464,0.0
72,0.15789473684210525,0.10526315789473684,0.0,0.0,0.6842105263157895,0.07894736842105263,0.0,0.4473684210526316,0.02631578947368421,0.0,0.0,0.0,0.0,0.23684210526315788,0.10526315789473684,0.15789473684210525,0.07894736842105263,0.02631578947368421
73,0.6550218340611353,0.28820960698689957,0.034934497816593885,0.06986899563318777,0.31004366812227074,0.08296943231441048,0.0,0.13537117903930132,0.039301310043668124,0.0,0.06986899563318777,0.017467248908296942,0.026200873362445413,0.06986899563318777,0.33624454148471616,0.28820960698689957,0.07423580786026202,0.013100436681222707
74,0.07894736842105263,0.0,0.0,0.05263157894736842,0.34210526315789475,0.2894736842105263,0.02631578947368421,0.5526315789473685,0.0,0.15789473684210525,0.0,0.07894736842105263,0.23684210526315788,0.05263157894736842,0.0,0.2631578947368421,0.05263157894736842,0.02631578947368421
75,0.10191082802547771,0.27388535031847133,0.3630573248407643,0.8152866242038217,0.45222929936305734,0.0,0.0,0.10191082802547771,0.14012738853503184,0.0,0.0,0.17834394904458598,0.012738853503184714,0.07006369426751592,0.12101910828025478,0.025477707006369428,0.03184713375796178,0.006369426751592357
76,0.3076923076923077,0.01282051282051282,0.08974358974358974,0.02564102564102564,0.2692307692307692,0.1794871794871795,0.0,0.5,0.0,0.01282051282051282,0.0,0.0,0.038461538461538464,0.1282051282051282,0.07692307692307693,0.24358974358974358,0.038461538461538464,0.0
77,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.42857142857142855,0.0,0.0,0.45714285714285713,0.0,0.0,0.08571428571428572,0.0,0.0,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.05714285714285714,0.0
78,0.0,0.05555555555555555,0.16666666666666666,0.21428571428571427,0.7301587301587301,0.007936507936507936,0.0,0.24603174603174602,0.023809523809523808,0.0,0.0,0.3412698412698413,0.007936507936507936,0.20634920634920634,0.023809523809523808,0.015873015873015872,0.023809523809523808,0.0
79,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.4074074074074074,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.37037037037037035,0.1111111111111111,0.1111111111111111,0.25925925925925924,0.0,0.0
80,0.27906976744186046,0.13953488372093023,0.20930232558139536,0.2558139534883721,0.2558139534883721,0.046511627906976744,0.0,0.4418604651162791,0.023255813953488372,0.0,0.0,0.09302325581395349,0.0,0.20930232558139536,0.13953488372093023,0.11627906976744186,0.18604651162790697,0.0
81,0.16883116883116883,0.07792207792207792,0.012987012987012988,0.0,0.22077922077922077,0.16883116883116883,0.012987012987012988,0.45454545454545453,0.0,0.14285714285714285,0.03896103896103896,0.012987012987012988,0.11688311688311688,0.05194805194805195,0.11688311688311688,0.2077922077922078,0.16883116883116883,0.03896103896103896
82,0.32075471698113206,0.11320754716981132,0.0,0.0,0.19811320754716982,0.07547169811320754,0.0,0.4716981132075472,0.009433962264150943,0.009433962264150943,0.0660377358490566,0.0,0.16037735849056603,0.1320754716981132,0.2641509433962264,0.4528301886792453,0.05660377358490566,0.018867924528301886
83,0.23595505617977527,0.23595505617977527,0.07865168539325842,0.1348314606741573,0.38202247191011235,0.033707865168539325,0.0,0.25842696629213485,0.29213483146067415,0.02247191011235955,0.06741573033707865,0.02247191011235955,0.02247191011235955,0.19101123595505617,0.19101123595505617,0.1348314606741573,0.011235955056179775,0.011235955056179775
84,0.7407407407407407,0.4444444444444444,0.0,0.0,0.18518518518518517,0.1111111111111111,0.0,0.2222222222222222,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.14814814814814814,0.5185185185185185,0.2222222222222222,0.25925925925925924,0.0
85,0.2,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.4,0.0,0.0,0.17142857142857143,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.22857142857142856,0.02857142857142857,0.0
86,0.3023255813953488,0.4883720930232558,0.06976744186046512,0.2558139534883721,0.20930232558139536,0.023255813953488372,0.0,0.09302325581395349,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.09302325581395349,0.18604651162790697,0.23255813953488372,0.18604651162790697,0.023255813953488372,0.023255813953488372
87,0.8490566037735849,0.16981132075471697,0.018867924528301886,0.03773584905660377,0.1320754716981132,0.07547169811320754,0.018867924528301886,0.3018867924528302,0.018867924528301886,0.0,0.03773584905660377,0.018867924528301886,0.0,0.1509433962264151,0.16981132075471697,0.16981132075471697,0.09433962264150944,0.03773584905660377
88,0.09836065573770492,0.04918032786885246,0.0,0.0,0.2786885245901639,0.09836065573770492,0.0,0.7540983606557377,0.0,0.04918032786885246,0.01639344262295082,0.0,0.06557377049180328,0.13114754098360656,0.04918032786885246,0.09836065573770492,0.13114754098360656,0.0
89,0.2777777777777778,0.05555555555555555,0.0,0.0,0.3333333333333333,0.05555555555555555,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.0
90,0.27722772277227725,0.1188118811881188,0.024752475247524754,0.04455445544554455,0.3910891089108911,0.13366336633663367,0.0,0.3465346534653465,0.024752475247524754,0.01485148514851485,0.0297029702970297,0.019801980198019802,0.07425742574257425,0.1188118811881188,0.09405940594059406,0.27722772277227725,0.0594059405940594,0.019801980198019802
91,0.10256410256410256,0.05128205128205128,0.0,0.0,0.8974358974358975,0.07692307692307693,0.0,0.28205128205128205,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564
92,0.16020671834625322,0.22997416020671835,0.165374677002584,0.27648578811369506,0.4005167958656331,0.028423772609819122,0.0,0.23255813953488372,0.09043927648578812,0.002583979328165375,0.05167958656330749,0.13953488372093023,0.015503875968992248,0.16020671834625322,0.13953488372093023,0.12919896640826872,0.028423772609819122,0.007751937984496124
93,0.8232323232323232,0.36363636363636365,0.09595959595959595,0.12121212121212122,0.17676767676767677,0.08080808080808081,0.0,0.1111111111111111,0.13636363636363635,0.005050505050505051,0.05555555555555555,0.025252525252525252,0.005050505050505051,0.12121212121212122,0.29797979797979796,0.30808080808080807,0.07575757575757576,0.020202020202020204
94,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.05555555555555555,0.0,0.0,0.2777777777777778,0.2222222222222222,0.0,0.0
95,0.43820224719101125,0.15730337078651685,0.011235955056179775,0.011235955056179775,0.42696629213483145,0.16853932584269662,0.0,0.3707865168539326,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.033707865168539325,0.1348314606741573,0.12359550561797752,0.30337078651685395,0.10112359550561797,0.011235955056179775
